"","Month","Province_State","Doses_admin_yf","People_at_least_one_dose_yf","People_fully_vaccinated_yf","Total_additional_doses_yf","Doses_admin_yf_daily","People_at_least_one_dose_yf_daily","People_fully_vaccinated_yf_daily","Total_additional_doses_yf_daily"
"324",2022-03-01,"Federal Bureau of Prisons",9528380,4432053,4118317,1368537,13667,3618,2721,7235
"325",2022-04-01,"Federal Bureau of Prisons",9403306,4345503,4023527,1405898,5950,1895,1260,2182
"326",2022-05-01,"Federal Bureau of Prisons",9891267,4539648,4190798,1513154,5161,1461,924,1671
"327",2022-06-01,"Federal Bureau of Prisons",9706323,4436502,4081048,1500826,4034,1393,852,853
"328",2022-07-01,"Federal Bureau of Prisons",10106926,4611191,4234349,1566894,2633,912,678,571
"329",2022-08-01,"Federal Bureau of Prisons",10217756,4650109,4260705,1590473,2498,897,530,499
"330",2022-09-01,"Federal Bureau of Prisons",9972595,4529878,4143493,1554558,2644,960,804,360
"331",2022-10-01,"Federal Bureau of Prisons",10359155,4701213,4298634,1611424,2138,757,477,263
"332",2022-11-01,"Federal Bureau of Prisons",10124613,4576619,4177984,1571884,3800,864,592,449
"333",2022-12-01,"Federal Bureau of Prisons",10600856,4776183,4355361,1638697,4809,1701,1324,534
"334",2023-01-01,"Federal Bureau of Prisons",10692562,4801453,4372794,1650487,1387,336,305,194
"335",2023-02-01,"Federal Bureau of Prisons",9704175,4349253,3958427,1497675,1626,477,318,234
"336",2023-03-01,"Federal Bureau of Prisons",3124103,1399446,1273428,482084,4,0,0,1
"337",2020-12-01,"Florida",1032680,0,0,0,176729,0,0,0
"338",2021-01-01,"Florida",29141130,0,0,0,1713469,0,0,0
"339",2021-02-01,"Florida",93656134,40082176,0,0,2932155,3039028,0,0
"340",2021-03-01,"Florida",219940412,137422370,67657589,0,4583015,2877781,3313207,0
"341",2021-04-01,"Florida",372810064,228199209,143377217,0,5608417,2962923,2822992,0
"342",2021-05-01,"Florida",529898749,302617801,229880762,0,3690144,1643927,2215217,0
"343",2021-06-01,"Florida",596499905,331350878,272474409,0,2311854,970303,1463493,0
"344",2021-07-01,"Florida",673443436,368281072,315284773,0,1463087,850462,660065,0
"345",2021-08-01,"Florida",732592846,405726129,336421742,0,2356181,1337662,875677,0
"346",2021-09-01,"Florida",775986224,422119838,355868040,0,1837747,667307,913459,0
"347",2021-10-01,"Florida",856800120,452755794,390178039,11348611,1832591,480564,553529,1238239
"348",2021-11-01,"Florida",890588854,453241052,389781392,58050534,2393024,582515,354820,1387970
"349",2021-12-01,"Florida",1004595941,487425739,416149707,109388809,2746180,588668,434980,1636918
"350",2022-01-01,"Florida",1072713895,505319973,427361808,148520914,1696228,572471,364416,906075
"351",2022-02-01,"Florida",1001139149,466998200,394171513,148917734,771171,189247,189108,260751
"352",2022-03-01,"Florida",1126657766,521732110,440860108,171130952,421389,124001,107479,161641
"353",2022-04-01,"Florida",1110700616,508702566,429763533,170666931,939813,136238,109239,182492
"354",2022-05-01,"Florida",1172867729,529446676,447160715,181210759,659152,100985,83847,132471
"355",2022-06-01,"Florida",1152195777,515078399,434960981,179141804,412486,91459,61544,151366
"356",2022-07-01,"Florida",1200077155,534780406,451022535,188915288,394014,79833,58135,82321
"357",2022-08-01,"Florida",1212883006,537379529,452947612,191569295,305886,67792,52211,64552
"358",2022-09-01,"Florida",1183422340,521922658,439881517,186981667,558368,75583,63851,65306
"359",2022-10-01,"Florida",1242856818,541606579,456581948,195423481,672712,70466,64260,76564
"360",2022-11-01,"Florida",1226239670,526525131,443835985,191857352,625083,68249,53841,78242
"361",2022-12-01,"Florida",1282132307,545951131,460036780,200258620,393808,52677,37608,53658
"362",2023-01-01,"Florida",1291373693,547436299,461023053,201573649,331954,60509,38261,47703
"363",2023-02-01,"Florida",1172992001,495830120,417268960,183004943,141310,36825,24042,20074
"364",2023-03-01,"Florida",377718807,159550891,134239233,58919415,888,452,213,291
"365",2020-12-01,"Georgia",248456,0,0,0,52095,0,0,0
"366",2021-01-01,"Georgia",10360609,0,0,0,804651,0,0,0
"367",2021-02-01,"Georgia",39993133,16887331,0,0,1213330,1258671,0,0
"368",2021-03-01,"Georgia",87531191,53929124,27939798,0,1716227,1206868,1280161,0
"369",2021-04-01,"Georgia",152366749,96434849,55516333,0,2431707,1219122,1247384,0
"370",2021-05-01,"Georgia",216322773,122623888,94070014,0,1196455,461238,772078,0
"371",2021-06-01,"Georgia",239566192,132148571,108753593,0,991701,440054,577742,0
"372",2021-07-01,"Georgia",267827895,146473286,123497022,0,534088,324316,226554,0
"373",2021-08-01,"Georgia",288306341,159730674,130866866,0,778001,489097,272247,0
"374",2021-09-01,"Georgia",307109152,169516901,138201181,0,930687,421540,437445,0
"375",2021-10-01,"Georgia",342192214,183855592,154134194,3443509,831907,219606,302273,427115
"376",2021-11-01,"Georgia",356600945,184194169,155762260,19948120,748550,197024,132467,434783
"377",2021-12-01,"Georgia",396699923,197870621,165135588,37364246,1102313,267657,174929,645557
"378",2022-01-01,"Georgia",424940704,205558250,170900484,53060385,681881,250709,185892,366803
"379",2022-02-01,"Georgia",397467786,190344219,158415922,54340845,330952,73683,82165,116318
"380",2022-03-01,"Georgia",448514751,212742885,177563853,63145624,218588,57845,63560,82311
"381",2022-04-01,"Georgia",441809910,207419219,173458300,63768062,332569,49887,52634,102388
"382",2022-05-01,"Georgia",465919551,215690752,180688220,68568124,246365,37315,38060,68072
"383",2022-06-01,"Georgia",457754556,209811604,175933413,68368536,191604,47231,41433,87574
"384",2022-07-01,"Georgia",476848642,218032687,182731636,72676702,131037,29650,18650,36055
"385",2022-08-01,"Georgia",482169149,219222794,183563941,74117479,221620,48863,39335,58441
"386",2022-09-01,"Georgia",473060565,213518129,178765118,73241351,221836,33169,29876,38475
"387",2022-10-01,"Georgia",497971742,221417799,185568089,77369040,345164,24563,26740,65015
"388",2022-11-01,"Georgia",492984625,215314197,180540801,76865326,241248,27187,22672,45315
"389",2022-12-01,"Georgia",516964341,223614920,187386117,81070009,334527,50071,36768,73313
"390",2023-01-01,"Georgia",523359403,224555574,188092164,82403063,110521,17352,13560,21929
"391",2023-02-01,"Georgia",475446694,203285655,170263052,74977131,65070,12027,10156,13379
"392",2023-03-01,"Georgia",153138342,65400514,54778397,24166187,12012,2225,1921,2575
"393",2020-12-01,"Guam",15889,0,0,0,2118,0,0,0
"394",2021-01-01,"Guam",194017,0,0,0,20336,0,0,0
"395",2021-02-01,"Guam",1064904,463326,0,0,31790,34205,0,0
"396",2021-03-01,"Guam",2090908,1240675,730228,0,30759,18330,31865,0
"397",2021-04-01,"Guam",3206316,1990838,1219333,0,43678,23154,21549,0
"398",2021-05-01,"Guam",4506252,2554462,1986855,0,30497,13300,18789,0
"399",2021-06-01,"Guam",5222024,2876814,2425777,0,28532,12388,17287,0
"400",2021-07-01,"Guam",6067701,3256354,2928064,0,14163,6638,8617,0
"401",2021-08-01,"Guam",6412292,3438762,3122527,0,13435,8670,5937,0
"402",2021-09-01,"Guam",6728883,3672672,3231985,0,18649,10569,8637,0
"403",2021-10-01,"Guam",7597421,4027561,3641723,85892,21665,4818,8291,9536
"404",2021-11-01,"Guam",7923104,4005062,3670206,459809,18257,3285,2479,12586
"405",2021-12-01,"Guam",8854961,4305071,3887701,885435,19107,5518,3556,10311
"406",2022-01-01,"Guam",9339015,4426875,3987244,1153716,18619,4323,3794,10589
"407",2022-02-01,"Guam",9020023,4134105,3725056,1359571,19527,4586,4253,9805
"408",2022-03-01,"Guam",10483692,4695600,4242731,1746802,12363,2946,3249,6209
"409",2022-04-01,"Guam",10378675,4593951,4162514,1799230,5377,782,843,1810
"410",2022-05-01,"Guam",10962619,4776737,4331552,1922859,8050,952,949,2016
"411",2022-06-01,"Guam",10807964,4642189,4212510,1928139,8666,452,425,6499
"412",2022-07-01,"Guam",11406288,4811363,4360248,2177029,4468,609,323,1624
"413",2022-08-01,"Guam",11526630,4830872,4377665,2220065,3687,634,716,1295
"414",2022-09-01,"Guam",11256596,4693289,4254746,2184051,1804,357,347,633
"415",2022-10-01,"Guam",11745200,4861677,4416079,2292919,5978,609,878,1808
"416",2022-11-01,"Guam",11540978,4728688,4293756,2265990,5089,763,561,1332
"417",2022-12-01,"Guam",12055978,4903097,4452375,2374778,4090,516,510,1017
"418",2023-01-01,"Guam",12158824,4916305,4464736,2400600,2980,344,295,701
"419",2023-02-01,"Guam",11067943,4451235,4041284,2188505,2466,359,278,605
"420",2023-03-01,"Guam",3565550,1432067,1299885,705424,25,13,3,5
"421",2020-12-01,"Hawaii",149508,0,0,0,24067,0,0,0
"422",2021-01-01,"Hawaii",1579383,0,0,0,96435,0,0,0
"423",2021-02-01,"Hawaii",6646965,3055431,0,0,250244,243013,0,0
"424",2021-03-01,"Hawaii",16584121,10471836,5577380,0,321960,201086,262135,0
"425",2021-04-01,"Hawaii",27884037,17108119,11411539,0,516483,293127,234599,0
"426",2021-05-01,"Hawaii",44353632,26535661,18651559,0,375030,203878,177182,0
"427",2021-06-01,"Hawaii",49091949,29032960,21111391,0,93659,47178,58273,0
"428",2021-07-01,"Hawaii",52682948,30966726,23148525,0,39417,21696,25147,0
"429",2021-08-01,"Hawaii",54115456,31910351,23826447,0,63162,38310,24380,0
"430",2021-09-01,"Hawaii",54871072,32105898,24019427,0,91067,37239,36513,0
"431",2021-10-01,"Hawaii",59747139,34096670,25851062,679721,105812,29451,27846,72532
"432",2021-11-01,"Hawaii",60955578,34153909,25640187,3000967,102482,45779,16068,49165
"433",2021-12-01,"Hawaii",66847263,36925934,27401992,4538384,164877,62337,38775,41284
"434",2022-01-01,"Hawaii",77805267,37915941,30991056,10593172,466003,0,173562,333694
"435",2022-02-01,"Hawaii",77372146,34246656,30374032,14657151,93654,0,18799,43439
"436",2022-03-01,"Hawaii",87541923,38049015,34038157,17007719,33600,8052,7697,15075
"437",2022-04-01,"Hawaii",86170354,37025382,33130475,16814918,72799,5981,6531,10441
"438",2022-05-01,"Hawaii",91388340,38444974,34420637,17744083,69287,5898,5312,12496
"439",2022-06-01,"Hawaii",90436948,37384118,33467095,17632717,68770,10469,5879,45062
"440",2022-07-01,"Hawaii",95603167,38971802,34761170,19519840,73791,7940,5326,15197
"441",2022-08-01,"Hawaii",97362221,39186672,34919497,19926869,28904,4391,4046,7074
"442",2022-09-01,"Hawaii",95162605,38045266,33906841,19458681,70635,5591,5592,8273
"443",2022-10-01,"Hawaii",101570285,39530360,35283962,20448821,103238,7230,7900,10800
"444",2022-11-01,"Hawaii",101078575,38467574,34336992,20088952,71210,5988,4953,8507
"445",2022-12-01,"Hawaii",106303192,39915222,35615753,21020553,54830,5191,4114,8318
"446",2023-01-01,"Hawaii",107439847,40035018,35707155,21191029,25317,2893,2188,3978
"447",2023-02-01,"Hawaii",97587494,36227128,32302395,19234621,13163,1799,1338,2485
"448",2023-03-01,"Hawaii",31429600,11653598,10389347,6194988,2567,367,244,576
"449",2020-12-01,"Idaho",11674,0,0,0,11674,0,0,0
"450",2021-01-01,"Idaho",1676710,0,0,0,103055,0,0,0
"451",2021-02-01,"Idaho",6802311,3210184,0,0,263672,249980,0,0
"452",2021-03-01,"Idaho",17418439,10831393,5808975,0,362542,204555,289287,0
"453",2021-04-01,"Idaho",27794759,16459788,11624540,0,325999,148395,186394,0
"454",2021-05-01,"Idaho",36134281,19828760,16771214,0,169675,68746,109322,0
"455",2021-06-01,"Idaho",38393120,20693862,18424675,0,84482,34064,57865,0
"456",2021-07-01,"Idaho",41782266,22299214,20357902,0,50295,28212,24424,0
"457",2021-08-01,"Idaho",43733079,23570803,21131141,0,87334,55404,32605,0
"458",2021-09-01,"Idaho",45297748,24473881,21639966,0,102343,50041,42571,0
"459",2021-10-01,"Idaho",50739276,26623169,23673341,870116,155079,36785,41075,100558
"460",2021-11-01,"Idaho",54178410,26768553,23907558,4895122,164927,29860,24218,114779
"461",2021-12-01,"Idaho",60918914,28552302,25378381,8525642,140944,25646,18326,99119
"462",2022-01-01,"Idaho",65474407,29994041,26467255,10657745,290312,132112,106165,54340
"463",2022-02-01,"Idaho",65548239,30005962,26356325,10619505,52811,13822,16789,18247
"464",2022-03-01,"Idaho",73822345,33532031,29575419,12167273,29160,7364,8903,9836
"465",2022-04-01,"Idaho",72700070,32654581,28859196,12064677,55107,6641,7688,9811
"466",2022-05-01,"Idaho",77412099,34162929,30377900,12863334,92561,15826,26234,21167
"467",2022-06-01,"Idaho",76732764,33291885,29755999,12953213,34139,5783,0,9696
"468",2022-07-01,"Idaho",80076905,34549930,30747866,13668706,9853,1794,0,7729
"469",2022-08-01,"Idaho",80164897,34565943,30747866,13912039,0,0,0,6094
"470",2022-09-01,"Idaho",78005829,33523432,29755999,13618112,44596,5381,0,5957
"471",2022-10-01,"Idaho",82800677,34830016,30812770,14330590,87371,6545,4971,10051
"472",2022-11-01,"Idaho",82946766,33941066,30012492,14211052,77359,7027,5691,11705
"473",2022-12-01,"Idaho",87423693,35233217,31141284,14969652,42089,4479,3380,6561
"474",2023-01-01,"Idaho",88315861,35335274,31213874,15107860,19659,2404,1736,2975
"475",2023-02-01,"Idaho",80205586,31975568,28237073,13715828,11537,1762,1326,1960
"476",2023-03-01,"Idaho",25837272,10286869,9083259,4418137,2511,401,315,359
"477",2020-12-01,"Illinois",1005961,0,0,0,126939,0,0,0
"478",2021-01-01,"Illinois",14341463,0,0,0,821865,0,0,0
"479",2021-02-01,"Illinois",50591249,25181846,0,0,1786446,1964466,0,0
"480",2021-03-01,"Illinois",132871328,88343086,40903495,0,3108438,1901485,2060967,0
"481",2021-04-01,"Illinois",231076914,149526006,88019320,0,3491961,1970365,1729109,0
"482",2021-05-01,"Illinois",327908580,198432523,139993906,0,2303773,1113138,1273118,0
"483",2021-06-01,"Illinois",368553117,217463739,162850801,0,1308030,566415,773843,0
"484",2021-07-01,"Illinois",411981374,238551814,186151754,0,664793,368645,305016,0
"485",2021-08-01,"Illinois",436598217,251984661,195385845,0,964061,460633,335374,0
"486",2021-09-01,"Illinois",449206357,255518263,199017549,0,717180,266533,297744,0
"487",2021-10-01,"Illinois",485015462,266962086,214392073,3862000,805414,0,867146,746577
"488",2021-11-01,"Illinois",509608011,258986071,232200416,39810139,1782591,175735,167767,1128850
"489",2021-12-01,"Illinois",586731104,278311181,248221658,78685397,1890756,359365,323950,1234918
"490",2022-01-01,"Illinois",637664206,290228096,255891733,110695757,1449424,390089,244649,836722
"491",2022-02-01,"Illinois",602999664,268566080,237210595,114707426,541467,86670,165634,248451
"492",2022-03-01,"Illinois",679665707,299430486,266645238,132403891,294797,55142,97880,139469
"493",2022-04-01,"Illinois",669691724,290629796,260201815,131870257,521666,11869,62486,115678
"494",2022-05-01,"Illinois",708524647,300407128,270891079,140576064,470234,0,43158,144462
"495",2022-06-01,"Illinois",694630299,290716575,262491071,139011686,199878,0,3717,85317
"496",2022-07-01,"Illinois",724920628,300803216,271682902,146115093,316535,45260,29012,73789
"497",2022-08-01,"Illinois",735424539,302696564,272814844,148629554,247700,43112,32606,67575
"498",2022-09-01,"Illinois",720394315,294160669,265026876,145454215,616864,77676,60665,68772
"499",2022-10-01,"Illinois",770099731,306426399,275953587,152735363,831714,57483,52736,73459
"500",2022-11-01,"Illinois",770930385,298616804,268794104,150416860,687934,55481,46633,78671
"501",2022-12-01,"Illinois",812199947,309652200,278689998,157307365,409671,26511,25315,51866
"502",2023-01-01,"Illinois",820316124,310133349,279214028,158416868,173272,12749,13465,26625
"503",2023-02-01,"Illinois",745975553,280745686,252922494,143997406,167558,24831,31627,34293
"504",2023-03-01,"Illinois",240461739,90307929,81413606,46433846,19134,627,2626,4300
"505",2020-12-01,"Indian Health Services",243867,0,0,0,28718,0,0,0
"506",2021-01-01,"Indian Health Services",3020721,0,0,0,166244,0,0,0
"507",2021-02-01,"Indian Health Services",9922715,2933584,0,0,342218,370073,0,0
"508",2021-03-01,"Indian Health Services",23452927,15187401,7260280,0,411279,223531,355817,0
"509",2021-04-01,"Indian Health Services",33453929,19987442,13722663,0,289047,118817,181073,0
"510",2021-05-01,"Indian Health Services",40661973,22981759,18092677,0,132962,57840,78230,0
"511",2021-06-01,"Indian Health Services",42220216,23586038,19119661,0,69927,29442,42934,0
"512",2021-07-01,"Indian Health Services",45439728,25209235,20800069,0,50800,29408,23342,0
"513",2021-08-01,"Indian Health Services",47399115,26392987,21635636,0,75314,41872,33875,0
"514",2021-09-01,"Indian Health Services",48177723,26672414,22003329,0,70972,31167,32477,0
"515",2021-10-01,"Indian Health Services",52210605,28406058,23579337,482218,92665,27208,22970,55170
"516",2021-11-01,"Indian Health Services",53971845,28591877,23371259,2782729,135283,49899,15544,71164
"517",2021-12-01,"Indian Health Services",60643960,31212710,24932364,5074899,153445,46543,31574,63646
"518",2022-01-01,"Indian Health Services",64235826,32375553,25720624,6605331,102618,35988,22760,44387
"519",2022-02-01,"Indian Health Services",60140989,29985545,23746834,6840473,46458,15642,13765,17284
"520",2022-03-01,"Indian Health Services",67682360,33553040,26622783,7987522,28157,9106,7953,11157
"521",2022-04-01,"Indian Health Services",66461160,32727015,25988440,8043017,40286,8423,7890,10211
"522",2022-05-01,"Indian Health Services",69919894,34070800,27087141,8607619,36060,7819,6704,8906
"523",2022-06-01,"Indian Health Services",68556429,33170892,26376019,8568114,26594,6135,4838,7468
"524",2022-07-01,"Indian Health Services",71634642,34476114,27393993,9075851,26956,7465,4227,7813
"525",2022-08-01,"Indian Health Services",72585425,34755698,27542751,9349536,25989,8124,4290,7341
"526",2022-09-01,"Indian Health Services",70922945,33843876,26777093,9220225,27841,7018,4953,5483
"527",2022-10-01,"Indian Health Services",74524963,35204722,27848963,9736574,50530,8488,6488,8382
"528",2022-11-01,"Indian Health Services",73845222,34358818,27172388,9743026,52893,9069,6861,10967
"529",2022-12-01,"Indian Health Services",77648904,35744157,28251643,10342984,35497,6516,4613,7172
"530",2023-01-01,"Indian Health Services",78357526,35878295,28348227,10491631,17019,3426,2389,3617
"531",2023-02-01,"Indian Health Services",71224880,32501497,25666535,9574757,12342,2688,1737,2755
"532",2023-03-01,"Indian Health Services",22953770,10460515,8259080,3091291,2593,644,418,623
"533",2020-12-01,"Indiana",393899,0,0,0,62847,0,0,0
"534",2021-01-01,"Indiana",8912203,0,0,0,544338,0,0,0
"535",2021-02-01,"Indiana",28015358,12848120,0,0,944760,987547,0,0
"536",2021-03-01,"Indiana",66760273,40956181,23060932,0,1192218,690600,1103261,0
"537",2021-04-01,"Indiana",104338444,63160182,43396908,0,1345308,728198,663990,0
"538",2021-05-01,"Indiana",144783061,81370685,66031941,0,1013749,404607,617029,0
"539",2021-06-01,"Indiana",160565121,87212590,76214979,0,473438,182984,296534,0
"540",2021-07-01,"Indiana",183165063,96004091,89860120,0,485061,179660,292547,0
"541",2021-08-01,"Indiana",193129530,101510028,94196539,0,349798,198707,139668,0
"542",2021-09-01,"Indiana",197116340,103447795,95556131,0,321437,141190,141040,0
"543",2021-10-01,"Indiana",216173987,110592892,102596983,3026447,477589,101497,99614,351067
"544",2021-11-01,"Indiana",225126849,110454069,101474116,16519394,534641,130662,50510,359091
"545",2021-12-01,"Indiana",253696722,118793236,107307432,31146744,766796,152320,96594,517516
"546",2022-01-01,"Indiana",272063944,122995050,109754798,43073731,501656,137782,81541,297228
"547",2022-02-01,"Indiana",255225023,113736455,101165387,43883854,185401,48341,55551,76288
"548",2022-03-01,"Indiana",287096350,127075762,113310929,50453792,113161,27027,30648,48479
"549",2022-04-01,"Indiana",282699071,123715460,110403545,50195756,205301,23593,21082,42129
"550",2022-05-01,"Indiana",297965488,128502528,114725076,53009748,225682,22007,28781,36903
"551",2022-06-01,"Indiana",297349282,125518588,112738931,53147857,350538,58787,81070,89711
"552",2022-07-01,"Indiana",314133241,130917223,117928562,56643542,99025,17734,11206,21422
"553",2022-08-01,"Indiana",317578897,131521579,118379216,57406477,87575,16652,13732,20181
"554",2022-09-01,"Indiana",309692352,127723442,114895900,56017519,120227,16689,12253,17195
"555",2022-10-01,"Indiana",325370530,132527576,119160047,58574268,187616,17301,13353,24164
"556",2022-11-01,"Indiana",322538854,128908053,115806398,57706276,288363,22440,17755,39243
"557",2022-12-01,"Indiana",339391829,133721144,120055797,60509851,132046,13808,9280,20987
"558",2023-01-01,"Indiana",342279276,134060069,120277741,60993885,61128,8373,5437,11062
"559",2023-02-01,"Indiana",310663299,121326923,108785479,55366327,51861,8494,5189,9182
"560",2023-03-01,"Indiana",100161968,39045312,34997089,17848664,8491,1539,1013,1504
"561",2020-12-01,"Iowa",230620,0,0,0,31707,0,0,0
"562",2021-01-01,"Iowa",3989867,0,0,0,206167,0,0,0
"563",2021-02-01,"Iowa",12508352,6287627,0,0,446722,515659,0,0
"564",2021-03-01,"Iowa",34592105,22984352,11369944,0,840495,446844,603095,0
"565",2021-04-01,"Iowa",59205915,36321089,24859041,0,826120,420532,443077,0
"566",2021-05-01,"Iowa",81774861,45561237,38799333,0,490278,168979,333719,0
"567",2021-06-01,"Iowa",88284465,47663604,43460601,0,190227,67542,131157,0
"568",2021-07-01,"Iowa",95624097,51030842,47765866,0,105870,58995,53396,0
"569",2021-08-01,"Iowa",99644785,53564555,49389079,0,151816,90368,60014,0
"570",2021-09-01,"Iowa",101253365,54139147,50030093,0,158629,62603,77299,0
"571",2021-10-01,"Iowa",110756464,57533074,53558176,1745345,282216,49686,50706,216874
"572",2021-11-01,"Iowa",118876110,57762004,53119941,11464590,401094,82259,30487,279533
"573",2021-12-01,"Iowa",137253936,62410292,56748199,21514301,492744,84209,77199,327870
"574",2022-01-01,"Iowa",146982146,64370492,58361932,27780842,208210,53881,43169,126073
"575",2022-02-01,"Iowa",136815176,59188956,53683027,27350740,90870,20443,24118,43497
"576",2022-03-01,"Iowa",153458210,65973444,59997920,31198158,49179,11342,13964,23140
"577",2022-04-01,"Iowa",151157248,64146283,58430989,30790015,135261,9652,12389,18101
"578",2022-05-01,"Iowa",159979753,66562505,60719157,32320244,99488,8041,9077,14648
"579",2022-06-01,"Iowa",157308343,64636932,58992783,31724020,70492,8285,7095,15864
"580",2022-07-01,"Iowa",164401491,67093955,61146548,33187667,65900,11142,6176,12272
"581",2022-08-01,"Iowa",166748414,67459742,61413008,33652585,61706,10307,8603,14161
"582",2022-09-01,"Iowa",163183601,65577241,59663556,32907279,110312,10470,9284,11359
"583",2022-10-01,"Iowa",174080813,68099957,62001468,34487580,210677,11386,12016,19163
"584",2022-11-01,"Iowa",175275383,66306495,60396408,34050667,181805,11821,11080,19970
"585",2022-12-01,"Iowa",184994026,68779403,62653338,35651662,106527,7480,6918,13454
"586",2023-01-01,"Iowa",187368363,68961937,62822828,35966662,50050,4625,4285,7238
"587",2023-02-01,"Iowa",170273491,62401991,56846934,32645764,24504,3163,2915,4000
"588",2023-03-01,"Iowa",54838474,20072674,18286142,10511441,4610,656,625,811
"589",2020-12-01,"Kansas",95553,0,0,0,12164,0,0,0
"590",2021-01-01,"Kansas",3032453,0,0,0,194356,0,0,0
"591",2021-02-01,"Kansas",10711442,5299669,0,0,376978,416368,0,0
"592",2021-03-01,"Kansas",28370364,19517242,9172200,0,685794,442846,481373,0
"593",2021-04-01,"Kansas",50739840,33056137,21073052,0,727826,374178,421035,0
"594",2021-05-01,"Kansas",67785594,40247934,32188015,0,327428,129526,216354,0
"595",2021-06-01,"Kansas",72066800,41925915,35021823,0,155742,66060,99470,0
"596",2021-07-01,"Kansas",79404808,45657524,38982526,0,215666,119725,96740,0
"597",2021-08-01,"Kansas",86775239,49989670,42007305,0,212388,119517,88671,0
"598",2021-09-01,"Kansas",89986098,51262770,43452699,0,170120,74459,84747,0
"599",2021-10-01,"Kansas",99275381,55188630,47150096,1252013,254668,76798,60543,146304
"600",2021-11-01,"Kansas",105456816,56163027,47119314,7580926,331131,99597,37960,191275
"601",2021-12-01,"Kansas",120594749,61265213,50549562,14310578,409505,99787,74277,217417
"602",2022-01-01,"Kansas",130375563,64028013,52370580,19356610,244726,92017,59423,126047
"603",2022-02-01,"Kansas",122668083,59540427,48655563,19717195,116139,27632,30614,39753
"604",2022-03-01,"Kansas",138705146,66621893,54689610,22787483,64401,15534,19964,24209
"605",2022-04-01,"Kansas",136448546,64621324,53391864,22618959,100758,0,17032,17461
"606",2022-05-01,"Kansas",144009109,66775368,55680785,23909004,70841,0,14162,16648
"607",2022-06-01,"Kansas",140118941,64621324,54470477,24094248,0,0,20152,44602
"608",2022-07-01,"Kansas",145636264,66775368,56626398,25746034,69226,0,9558,15690
"609",2022-08-01,"Kansas",148145716,66816729,57002575,26310063,63213,4281,11315,15067
"610",2022-09-01,"Kansas",145041540,64922844,55456892,25787207,90251,12248,12223,12308
"611",2022-10-01,"Kansas",154186572,67518847,57811224,27209342,164125,15300,17120,21923
"612",2022-11-01,"Kansas",154291570,65844208,56418576,27024490,138052,14717,12759,19764
"613",2022-12-01,"Kansas",162617878,68398811,58606689,28408082,87185,10363,8769,13643
"614",2023-01-01,"Kansas",164376455,68632593,58799820,28689813,41515,6262,5249,6998
"615",2023-02-01,"Kansas",149453572,62151781,53242565,26080345,18114,3550,2823,3244
"616",2023-03-01,"Kansas",48151753,19999854,17133397,8403673,8867,1620,1550,1562
"617",2020-12-01,"Kentucky",203336,0,0,0,29873,0,0,0
"618",2021-01-01,"Kentucky",5795940,0,0,0,356128,0,0,0
"619",2021-02-01,"Kentucky",18628024,8626051,0,0,594726,677007,0,0
"620",2021-03-01,"Kentucky",47404229,32084726,14806385,0,1094221,696101,761804,0
"621",2021-04-01,"Kentucky",79874072,49330225,33494996,0,1035367,449867,638405,0
"622",2021-05-01,"Kentucky",105472703,60265884,49167199,0,534101,248410,315816,0
"623",2021-06-01,"Kentucky",114482015,64327285,54681576,0,343341,135475,222318,0
"624",2021-07-01,"Kentucky",126649098,69993974,61705568,0,197468,113320,94006,0
"625",2021-08-01,"Kentucky",135095889,75455557,64884451,0,361994,224464,132097,0
"626",2021-09-01,"Kentucky",142211124,79027649,67501847,0,365901,144866,167148,0
"627",2021-10-01,"Kentucky",157025719,83374824,72632676,2226472,181971,0,11572,250946
"628",2021-11-01,"Kentucky",156022791,80686050,70295009,12601672,314947,736,0,318009
"629",2021-12-01,"Kentucky",176211545,85171649,73980559,22665656,478051,100124,78971,285302
"630",2022-01-01,"Kentucky",187807837,88058216,76092499,29534871,304940,96428,64707,173927
"631",2022-02-01,"Kentucky",175265890,81292661,70161345,29561392,122652,30116,34487,48664
"632",2022-03-01,"Kentucky",197134535,90776142,78571622,33940485,81159,21430,24530,33034
"633",2022-04-01,"Kentucky",193768925,88409348,76649548,33672770,121340,15843,16695,23009
"634",2022-05-01,"Kentucky",203690644,91791602,79648050,35423727,105023,13421,13060,20036
"635",2022-06-01,"Kentucky",199775767,89201385,77412703,34842297,69736,14380,11331,21935
"636",2022-07-01,"Kentucky",208502584,92650349,80314092,36633234,80914,15279,9166,16357
"637",2022-08-01,"Kentucky",211316982,93157018,80684375,37233696,68859,13243,11090,15915
"638",2022-09-01,"Kentucky",206351898,90504467,78371519,36385472,107631,13645,11882,14088
"639",2022-10-01,"Kentucky",218246430,93983653,81426851,38198490,193765,16232,15299,22966
"640",2022-11-01,"Kentucky",217450569,91490849,79263460,37732578,161616,14809,12115,21454
"641",2022-12-01,"Kentucky",228086338,94878089,82175529,39462506,86806,9414,7434,12469
"642",2023-01-01,"Kentucky",230235450,95145574,82406708,39797197,54817,7601,6597,8820
"643",2023-02-01,"Kentucky",208935740,86103638,74546100,36097805,23080,4790,3011,3638
"644",2023-03-01,"Kentucky",67268548,27699682,23976766,11620209,4337,833,611,636
"645",2020-12-01,"Long Term Care (LTC) Program",566319,0,0,0,167149,0,0,0
"646",2021-01-01,"Long Term Care (LTC) Program",47752661,0,0,0,3338282,0,0,0
