"","Month","Province_State","Doses_admin_yf","People_at_least_one_dose_yf","People_fully_vaccinated_yf","Total_additional_doses_yf","Doses_admin_yf_daily","People_at_least_one_dose_yf_daily","People_fully_vaccinated_yf_daily","Total_additional_doses_yf_daily"
"1463",2021-06-01,"American Samoa",46103,25507,20991,0,3592,2088,1740,0
"1464",2021-07-01,"American Samoa",51670,28768,23560,0,5567,3261,2569,0
"1465",2021-08-01,"American Samoa",55576,30601,25574,0,3906,1833,2014,0
"1466",2021-09-01,"American Samoa",62048,34187,28433,0,6472,3586,2859,0
"1467",2021-10-01,"American Samoa",65780,35238,30977,143,3732,1051,2544,143
"1468",2021-11-01,"American Samoa",67693,35553,31367,1358,1913,315,390,1215
"1469",2021-12-01,"American Samoa",75819,40254,32705,3406,8126,4701,1338,2048
"1470",2022-01-01,"American Samoa",83602,42097,37088,5044,7783,1843,4383,1638
"1471",2022-02-01,"American Samoa",87609,42793,38322,7123,4007,696,1234,2079
"1472",2022-03-01,"American Samoa",103883,44713,40437,19338,16274,1920,2115,12215
"1473",2022-04-01,"American Samoa",108682,45155,41468,22311,4799,442,1031,2973
"1474",2022-05-01,"American Samoa",110809,45393,41823,23327,2127,238,355,1016
"1475",2022-06-01,"American Samoa",111683,45510,41957,23666,874,117,134,339
"1476",2022-07-01,"American Samoa",112529,45639,42067,23940,846,129,110,274
"1477",2022-08-01,"American Samoa",113529,45826,42215,24244,1000,187,148,304
"1478",2022-09-01,"American Samoa",114313,45977,42378,24514,784,151,163,270
"1479",2022-10-01,"American Samoa",114541,46001,42414,24574,228,24,36,60
"1480",2022-11-01,"American Samoa",114668,46001,42417,24602,127,0,2,28
"1481",2022-12-01,"American Samoa",114961,46141,42436,24639,293,139,19,37
"1482",2023-01-01,"American Samoa",115016,46152,42440,24650,55,11,4,11
"1483",2023-02-01,"American Samoa",115177,46190,42467,24667,161,38,27,17
"1484",2023-03-01,"American Samoa",115189,46195,42467,24671,12,5,0,4
"1485",2020-12-01,"Guam",2118,0,0,0,2118,0,0,0
"1486",2021-01-01,"Guam",22454,0,0,0,20336,0,0,0
"1487",2021-02-01,"Guam",54244,34205,0,0,31790,34205,0,0
"1488",2021-03-01,"Guam",85003,52535,31865,0,30759,18330,31865,0
"1489",2021-04-01,"Guam",128681,75689,53414,0,43678,23154,21549,0
"1490",2021-05-01,"Guam",159178,88989,72203,0,30497,13300,18789,0
"1491",2021-06-01,"Guam",187710,101377,89490,0,28532,12388,17287,0
"1492",2021-07-01,"Guam",201873,108015,98107,0,14163,6638,8617,0
"1493",2021-08-01,"Guam",215308,116685,104044,0,13435,8670,5937,0
"1494",2021-09-01,"Guam",233957,127254,112681,0,18649,10569,8637,0
"1495",2021-10-01,"Guam",255622,132072,120972,9536,21665,4818,8291,9536
"1496",2021-11-01,"Guam",273879,135357,123451,22122,18257,3285,2479,12586
"1497",2021-12-01,"Guam",292986,140875,127007,32433,19107,5518,3556,10311
"1498",2022-01-01,"Guam",311605,145198,130801,43022,18619,4323,3794,10589
"1499",2022-02-01,"Guam",331132,149784,135054,52827,19527,4586,4253,9805
"1500",2022-03-01,"Guam",343495,152730,138303,59036,12363,2946,3249,6209
"1501",2022-04-01,"Guam",348872,153512,139146,60846,5377,782,843,1810
"1502",2022-05-01,"Guam",356922,154464,140095,62862,8050,952,949,2016
"1503",2022-06-01,"Guam",365588,154916,140520,69361,8666,452,425,6499
"1504",2022-07-01,"Guam",370056,155525,140844,70985,4468,609,323,1624
"1505",2022-08-01,"Guam",373743,156159,141560,72280,3687,634,716,1295
"1506",2022-09-01,"Guam",375547,156516,141907,72913,1804,357,347,633
"1507",2022-10-01,"Guam",381525,157125,142785,74721,5978,609,878,1808
"1508",2022-11-01,"Guam",386614,157888,143346,76053,5089,763,561,1332
"1509",2022-12-01,"Guam",390704,158404,143856,77070,4090,516,510,1017
"1510",2023-01-01,"Guam",393684,158748,144151,77771,2980,344,295,701
"1511",2023-02-01,"Guam",396150,159107,144429,78376,2466,359,278,605
"1512",2023-03-01,"Guam",396175,159120,144432,78381,25,13,3,5
"1513",2020-12-01,"Northern Mariana Islands",2224,0,0,0,2224,0,0,0
"1514",2021-01-01,"Northern Mariana Islands",9733,0,0,0,7509,0,0,0
"1515",2021-02-01,"Northern Mariana Islands",18121,10554,0,0,8388,10554,0,0
"1516",2021-03-01,"Northern Mariana Islands",28165,16374,11810,0,10044,5820,11810,0
"1517",2021-04-01,"Northern Mariana Islands",39728,21961,17811,0,11563,5587,6001,0
"1518",2021-05-01,"Northern Mariana Islands",48584,26167,22705,0,8856,4206,4894,0
"1519",2021-06-01,"Northern Mariana Islands",55267,29357,26343,0,6683,3190,3638,0
"1520",2021-07-01,"Northern Mariana Islands",61153,32340,29385,0,5886,2983,3042,0
"1521",2021-08-01,"Northern Mariana Islands",66514,34870,32258,0,5361,2530,2873,0
"1522",2021-09-01,"Northern Mariana Islands",69904,35718,34076,0,3390,848,1818,0
"1523",2021-10-01,"Northern Mariana Islands",72736,36406,34845,2377,2832,688,769,2377
"1524",2021-11-01,"Northern Mariana Islands",81656,39865,35624,7184,8920,3459,779,4807
"1525",2021-12-01,"Northern Mariana Islands",95793,43358,39878,13714,14137,3493,4254,6530
"1526",2022-01-01,"Northern Mariana Islands",102286,44495,41965,16947,6493,1137,2087,3233
"1527",2022-02-01,"Northern Mariana Islands",105693,45043,42784,18985,3407,548,819,2038
"1528",2022-03-01,"Northern Mariana Islands",107728,45344,43147,20292,2035,301,363,1307
"1529",2022-04-01,"Northern Mariana Islands",108863,45464,43268,20923,1135,120,121,631
"1530",2022-05-01,"Northern Mariana Islands",109656,45572,43372,21212,793,108,104,289
"1531",2022-06-01,"Northern Mariana Islands",110414,45652,43428,21608,758,80,56,396
"1532",2022-07-01,"Northern Mariana Islands",111369,45840,43482,22052,955,188,54,444
"1533",2022-08-01,"Northern Mariana Islands",112284,45985,43584,22383,915,145,102,331
"1534",2022-09-01,"Northern Mariana Islands",113203,46112,43655,22647,919,127,71,264
"1535",2022-10-01,"Northern Mariana Islands",114391,46250,43725,22900,1188,138,70,253
"1536",2022-11-01,"Northern Mariana Islands",114560,46279,43743,22943,169,29,18,43
"1537",2022-12-01,"Northern Mariana Islands",115809,46454,43825,23274,1249,175,82,331
"1538",2023-01-01,"Northern Mariana Islands",116777,46592,43890,23496,968,138,65,222
"1539",2023-02-01,"Northern Mariana Islands",117500,46702,43946,23669,723,110,56,173
"1540",2023-03-01,"Northern Mariana Islands",117612,46711,43953,23686,112,9,7,17
"1541",2020-12-01,"Puerto Rico",29214,0,0,0,29214,0,0,0
"1542",2021-01-01,"Puerto Rico",236060,0,0,0,206846,0,0,0
"1543",2021-02-01,"Puerto Rico",538085,350851,0,0,302025,350851,0,0
"1544",2021-03-01,"Puerto Rico",1062627,692863,393521,0,524542,342012,393521,0
"1545",2021-04-01,"Puerto Rico",1850881,1173182,760772,0,788254,480319,367251,0
"1546",2021-05-01,"Puerto Rico",2700673,1621909,1183285,0,849792,448727,422513,0
"1547",2021-06-01,"Puerto Rico",3208221,1868064,1461744,0,507548,246155,278459,0
"1548",2021-07-01,"Puerto Rico",3975187,2197304,1911675,0,766966,329240,449931,0
"1549",2021-08-01,"Puerto Rico",4233402,2364061,2008193,0,258215,166757,96518,0
"1550",2021-09-01,"Puerto Rico",4672969,2530039,2245080,0,439567,165978,236887,0
"1551",2021-10-01,"Puerto Rico",5011709,2621628,2347657,161004,338740,91589,102577,161004
"1552",2021-11-01,"Puerto Rico",5397347,2707316,2367704,406779,385638,85688,20047,245775
"1553",2021-12-01,"Puerto Rico",5916216,2840638,2459031,698429,518869,133322,91326,291650
"1554",2022-01-01,"Puerto Rico",6501697,2972266,2536446,1080660,585481,131628,77415,382231
"1555",2022-02-01,"Puerto Rico",6926398,3041990,2600208,1362131,424701,69724,63762,281471
"1556",2022-03-01,"Puerto Rico",7068825,3041990,2624422,1465997,142427,0,24214,103866
"1557",2022-04-01,"Puerto Rico",7155371,3041990,2650223,1540777,86545,0,25801,74780
"1558",2022-05-01,"Puerto Rico",7278859,3043440,2662767,1569774,123488,1449,12544,28997
"1559",2022-06-01,"Puerto Rico",7350714,3051215,2669308,1590603,71855,7775,6541,20829
"1560",2022-07-01,"Puerto Rico",7411661,3053716,2674606,1606128,60947,2501,5298,15525
"1561",2022-08-01,"Puerto Rico",7510123,3053716,2691745,1637247,98462,0,17139,31119
"1562",2022-09-01,"Puerto Rico",7652055,3053716,2721908,1682480,141932,0,30163,45233
"1563",2022-10-01,"Puerto Rico",7798061,3053716,2729926,1723166,146006,0,8018,40686
"1564",2022-11-01,"Puerto Rico",7853773,3053716,2729926,1752136,55712,0,0,28970
"1565",2022-12-01,"Puerto Rico",7853773,3053716,2729926,1755707,0,0,0,3571
"1566",2023-01-01,"Puerto Rico",7853773,3053716,2729926,1790654,0,0,0,34947
"1567",2023-02-01,"Puerto Rico",7853773,3053716,2729926,1802601,0,0,0,11947
"1568",2023-03-01,"Puerto Rico",7853773,3053716,2729926,1803393,0,0,0,792
"1569",2020-12-01,"Virgin Islands",694,0,0,0,694,0,0,0
"1570",2021-01-01,"Virgin Islands",5967,0,0,0,5273,0,0,0
"1571",2021-02-01,"Virgin Islands",19118,12495,0,0,13151,12495,0,0
"1572",2021-03-01,"Virgin Islands",39516,24315,13575,0,20398,11820,13575,0
"1573",2021-04-01,"Virgin Islands",61600,33281,25989,0,22084,8966,12414,0
"1574",2021-05-01,"Virgin Islands",71122,37755,31243,0,9522,4474,5254,0
"1575",2021-06-01,"Virgin Islands",77712,40939,34884,0,6590,3184,3641,0
"1576",2021-07-01,"Virgin Islands",84328,45135,37480,0,6616,4196,2596,0
"1577",2021-08-01,"Virgin Islands",94650,50859,42343,0,10322,5724,4863,0
"1578",2021-09-01,"Virgin Islands",102079,53624,46444,0,7429,2765,4101,0
"1579",2021-10-01,"Virgin Islands",109188,55910,49105,2900,7109,2286,2661,2900
"1580",2021-11-01,"Virgin Islands",119374,60068,52002,6320,10186,4158,2897,3420
"1581",2021-12-01,"Virgin Islands",129938,63307,53783,11877,10564,3239,1781,5557
"1582",2022-01-01,"Virgin Islands",136832,65979,55230,14929,6894,2672,1447,3052
"1583",2022-02-01,"Virgin Islands",139908,67482,55949,15807,3076,1503,719,878
"1584",2022-03-01,"Virgin Islands",141527,68227,56414,16213,1619,745,465,406
"1585",2022-04-01,"Virgin Islands",144853,69158,56768,17310,3326,931,354,1097
"1586",2022-05-01,"Virgin Islands",147647,70307,57125,18032,2794,1149,357,722
"1587",2022-06-01,"Virgin Islands",148565,70759,57305,18179,918,452,180,147
"1588",2022-07-01,"Virgin Islands",149033,71044,57402,18236,468,285,97,57
"1589",2022-08-01,"Virgin Islands",149344,71225,57625,18278,311,181,223,42
"1590",2022-09-01,"Virgin Islands",150804,72411,57871,18315,1460,1186,246,37
"1591",2022-10-01,"Virgin Islands",151658,72985,58230,18362,854,574,359,47
"1592",2022-11-01,"Virgin Islands",152750,73717,58500,18422,1092,732,270,60
"1593",2022-12-01,"Virgin Islands",153751,74332,58712,18507,1001,615,212,85
"1594",2023-01-01,"Virgin Islands",154312,74704,58841,18533,561,372,129,26
"1595",2023-02-01,"Virgin Islands",154772,75022,58942,18552,460,318,101,19
"1596",2023-03-01,"Virgin Islands",154806,75049,58951,18554,34,27,9,2
"1597",2020-12-01,"Long Term Care (LTC) Program",167149,0,0,0,167149,0,0,0
"1598",2021-01-01,"Long Term Care (LTC) Program",3505431,0,0,0,3338282,0,0,0
"1599",2021-02-01,"Long Term Care (LTC) Program",7043540,0,0,0,3538109,0,0,0
"1600",2021-03-01,"Long Term Care (LTC) Program",7719964,0,0,0,676424,0,0,0
"1601",2021-04-01,"Long Term Care (LTC) Program",7795261,0,0,0,75297,0,0,0
"1602",2021-05-01,"Long Term Care (LTC) Program",7847064,0,0,0,51803,0,0,0
"1603",2021-06-01,"Long Term Care (LTC) Program",7889603,0,0,0,42539,0,0,0
"1604",2021-07-01,"Long Term Care (LTC) Program",7902583,0,0,0,12980,0,0,0
"1605",2021-08-01,"Long Term Care (LTC) Program",7932102,0,0,0,29518,0,0,0
"1606",2021-09-01,"Long Term Care (LTC) Program",7970450,0,0,0,38348,0,0,0
"1607",2021-10-01,"Long Term Care (LTC) Program",8076885,0,0,0,106435,0,0,0
"1608",2021-11-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1609",2021-12-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1610",2022-01-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1611",2022-02-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1612",2022-03-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1613",2022-04-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1614",2022-05-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1615",2022-06-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1616",2022-07-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1617",2022-08-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1618",2022-09-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1619",2022-10-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1620",2022-11-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1621",2022-12-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1622",2023-01-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1623",2023-02-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1624",2023-03-01,"Long Term Care (LTC) Program",8076885,0,0,0,0,0,0,0
"1625",2020-12-01,"Department of Defense",54589,0,0,0,54589,0,0,0
"1626",2021-01-01,"Department of Defense",449958,0,0,0,395369,0,0,0
"1627",2021-02-01,"Department of Defense",957910,661048,0,0,507952,661048,0,0
"1628",2021-03-01,"Department of Defense",1895711,1197277,668695,0,937801,536229,668695,0
"1629",2021-04-01,"Department of Defense",2854656,1762263,1077215,0,958945,564986,408520,0
"1630",2021-05-01,"Department of Defense",3645047,2156832,1513339,0,790391,394569,436124,0
"1631",2021-06-01,"Department of Defense",4166924,2395321,1805114,0,521877,238489,291775,0
"1632",2021-07-01,"Department of Defense",4437737,2530123,1953114,0,270813,134802,148000,0
"1633",2021-08-01,"Department of Defense",4894377,2760033,2117621,0,456640,229910,164507,0
"1634",2021-09-01,"Department of Defense",5685767,3134264,2363035,0,791390,374231,245414,0
"1635",2021-10-01,"Department of Defense",6208801,3376032,2631464,552,523034,241768,268429,552
"1636",2021-11-01,"Department of Defense",6577324,3620035,2773751,811,368523,244003,142287,259
"1637",2021-12-01,"Department of Defense",6883746,3837275,2871719,1151,306422,217240,97968,340
"1638",2022-01-01,"Department of Defense",7096934,3988879,2936673,1437,213188,151604,64954,286
"1639",2022-02-01,"Department of Defense",7248048,4095862,3100614,1730,151114,106983,163941,293
"1640",2022-03-01,"Department of Defense",7329492,4146147,3132515,1808,81444,50285,31901,78
"1641",2022-04-01,"Department of Defense",7455640,4228337,3175100,1859,126148,82190,42585,51
"1642",2022-05-01,"Department of Defense",7533446,4283396,3183222,1884,77806,55059,8122,25
"1643",2022-06-01,"Department of Defense",8292625,4435897,3183222,750665,759179,152501,0,748781
"1644",2022-07-01,"Department of Defense",8455104,4480643,3190063,789471,162479,44746,6840,38806
"1645",2022-08-01,"Department of Defense",8874449,4535785,3405742,838179,419345,55142,215679,48708
"1646",2022-09-01,"Department of Defense",8970394,4571264,3442640,856095,95945,35479,36898,17916
"1647",2022-10-01,"Department of Defense",9079453,4600027,3655064,966851,109059,28763,212424,110756
"1648",2022-11-01,"Department of Defense",9194264,4623751,3679368,994379,114811,23724,24304,27528
"1649",2022-12-01,"Department of Defense",9291393,4644228,3701508,1017711,97129,20477,22140,23332
"1650",2023-01-01,"Department of Defense",9337294,4655558,3713478,1031521,45901,11330,11970,13810
"1651",2023-02-01,"Department of Defense",9368630,4664036,3721416,1038851,31336,8478,7938,7330
"1652",2023-03-01,"Department of Defense",9372361,4664911,3722354,1039889,3731,875,938,1038
"1653",2020-12-01,"Indian Health Services",28718,0,0,0,28718,0,0,0
"1654",2021-01-01,"Indian Health Services",194962,0,0,0,166244,0,0,0
"1655",2021-02-01,"Indian Health Services",537180,370073,0,0,342218,370073,0,0
"1656",2021-03-01,"Indian Health Services",948459,593604,355817,0,411279,223531,355817,0
"1657",2021-04-01,"Indian Health Services",1237506,712421,536890,0,289047,118817,181073,0
"1658",2021-05-01,"Indian Health Services",1370468,770261,615120,0,132962,57840,78230,0
"1659",2021-06-01,"Indian Health Services",1440395,799703,658054,0,69927,29442,42934,0
"1660",2021-07-01,"Indian Health Services",1491195,829111,681396,0,50800,29408,23342,0
"1661",2021-08-01,"Indian Health Services",1566509,870983,715271,0,75314,41872,33875,0
"1662",2021-09-01,"Indian Health Services",1637481,902150,747748,0,70972,31167,32477,0
"1663",2021-10-01,"Indian Health Services",1730146,929358,770718,55170,92665,27208,22970,55170
"1664",2021-11-01,"Indian Health Services",1865429,979257,786262,126334,135283,49899,15544,71164
"1665",2021-12-01,"Indian Health Services",2018874,1025800,817836,189980,153445,46543,31574,63646
"1666",2022-01-01,"Indian Health Services",2121492,1061788,840596,234367,102618,35988,22760,44387
"1667",2022-02-01,"Indian Health Services",2167950,1077430,854361,251651,46458,15642,13765,17284
"1668",2022-03-01,"Indian Health Services",2196107,1086536,862314,262808,28157,9106,7953,11157
"1669",2022-04-01,"Indian Health Services",2236393,1094959,870204,273019,40286,8423,7890,10211
"1670",2022-05-01,"Indian Health Services",2272453,1102778,876908,281925,36060,7819,6704,8906
"1671",2022-06-01,"Indian Health Services",2299047,1108913,881746,289393,26594,6135,4838,7468
"1672",2022-07-01,"Indian Health Services",2326003,1116378,885973,297206,26956,7465,4227,7813
"1673",2022-08-01,"Indian Health Services",2351992,1124502,890263,304547,25989,8124,4290,7341
"1674",2022-09-01,"Indian Health Services",2379833,1131520,895216,310030,27841,7018,4953,5483
"1675",2022-10-01,"Indian Health Services",2430363,1140008,901704,318412,50530,8488,6488,8382
"1676",2022-11-01,"Indian Health Services",2483256,1149077,908565,329379,52893,9069,6861,10967
"1677",2022-12-01,"Indian Health Services",2518753,1155593,913178,336551,35497,6516,4613,7172
"1678",2023-01-01,"Indian Health Services",2535772,1159019,915567,340168,17019,3426,2389,3617
"1679",2023-02-01,"Indian Health Services",2548114,1161707,917304,342923,12342,2688,1737,2755
"1680",2023-03-01,"Indian Health Services",2550707,1162351,917722,343546,2593,644,418,623
"1681",2020-12-01,"Veterans Health Administration",73314,0,0,0,73314,0,0,0
"1682",2021-01-01,"Veterans Health Administration",888305,0,0,0,814991,0,0,0
"1683",2021-02-01,"Veterans Health Administration",2238548,1461294,0,0,1350243,1461294,0,0
"1684",2021-03-01,"Veterans Health Administration",3861303,2299587,1622464,0,1622755,838293,1622464,0
"1685",2021-04-01,"Veterans Health Administration",4899268,2669577,2343034,0,1037965,369990,720570,0
"1686",2021-05-01,"Veterans Health Administration",5256603,2783313,2618163,0,357335,113736,275129,0
"1687",2021-06-01,"Veterans Health Administration",5352356,2829188,2687204,0,95753,45875,69041,0
"1688",2021-07-01,"Veterans Health Administration",5427019,2876929,2731693,0,74663,47741,44489,0
"1689",2021-08-01,"Veterans Health Administration",5534076,2945386,2781607,0,107057,68457,49914,0
"1690",2021-09-01,"Veterans Health Administration",5668219,2993825,2827608,0,134143,48439,46001,0
"1691",2021-10-01,"Veterans Health Administration",6015362,3089855,2861125,276270,347143,96030,33517,276270
"1692",2021-11-01,"Veterans Health Administration",6511414,3220627,2889360,616833,496052,130772,28235,340563
"1693",2021-12-01,"Veterans Health Administration",6946889,3332261,2910351,923238,435475,111634,20991,306405
"1694",2022-01-01,"Veterans Health Administration",7140118,3386178,2923391,1050496,193229,53917,13040,127258
"1695",2022-02-01,"Veterans Health Administration",7213179,3406271,2931049,1094496,73061,20093,7658,44000
"1696",2022-03-01,"Veterans Health Administration",7253723,3417727,2935458,1116102,40544,11456,4409,21606
"1697",2022-04-01,"Veterans Health Administration",7394796,3445901,2947993,1142987,141073,28174,12535,26885
"1698",2022-05-01,"Veterans Health Administration",7542006,3479294,2961234,1167237,147210,33393,13241,24250
"1699",2022-06-01,"Veterans Health Administration",7624231,3496233,2969109,1182287,82225,16939,7875,15050
"1700",2022-07-01,"Veterans Health Administration",7691688,3511082,2975586,1194787,67457,14849,6477,12500
"1701",2022-08-01,"Veterans Health Administration",7755789,3525131,2981360,1207539,64101,14049,5774,12752
"1702",2022-09-01,"Veterans Health Administration",7846098,3545905,2988861,1221492,90309,20774,7501,13953
"1703",2022-10-01,"Veterans Health Administration",8121315,3605691,3010362,1259638,275217,59786,21501,38146
"1704",2022-11-01,"Veterans Health Administration",8344916,3655244,3029381,1292634,223601,49553,19019,32996
"1705",2022-12-01,"Veterans Health Administration",8503841,3687529,3042956,1316079,158925,32285,13575,23445
"1706",2023-01-01,"Veterans Health Administration",8578108,3702768,3049289,1328181,74267,15239,6333,12102
"1707",2023-02-01,"Veterans Health Administration",8625227,3713256,3053513,1336650,47119,10488,4224,8469
"1708",2023-03-01,"Veterans Health Administration",8634475,3715269,3054388,1338326,9248,2013,875,1676
"1709",2020-12-01,"Federal Bureau of Prisons",5039,0,0,0,5039,0,0,0
"1710",2021-01-01,"Federal Bureau of Prisons",30945,0,0,0,25906,0,0,0
"1711",2021-02-01,"Federal Bureau of Prisons",59234,36064,0,0,28289,36064,0,0
"1712",2021-03-01,"Federal Bureau of Prisons",101891,61016,40656,0,42657,24952,40656,0
"1713",2021-04-01,"Federal Bureau of Prisons",148122,84258,65097,0,46231,23242,24441,0
"1714",2021-05-01,"Federal Bureau of Prisons",182278,100561,87094,0,34156,16303,21997,0
"1715",2021-06-01,"Federal Bureau of Prisons",194242,105513,96031,0,11964,4952,8937,0
"1716",2021-07-01,"Federal Bureau of Prisons",200355,108469,99863,0,6113,2956,3832,0
"1717",2021-08-01,"Federal Bureau of Prisons",216627,117036,109824,0,16272,8567,9961,0
"1718",2021-09-01,"Federal Bureau of Prisons",227202,121860,116227,0,10575,4824,6403,0
"1719",2021-10-01,"Federal Bureau of Prisons",240085,127285,120988,3468,12883,5425,4761,3468
"1720",2021-11-01,"Federal Bureau of Prisons",257747,130953,125537,13518,17662,3668,4549,10050
"1721",2021-12-01,"Federal Bureau of Prisons",278537,135495,128198,27606,20790,4542,2661,14088
"1722",2022-01-01,"Federal Bureau of Prisons",291506,138749,129894,35563,12969,3254,1696,7957
"1723",2022-02-01,"Federal Bureau of Prisons",296771,140222,130706,38518,5265,1473,812,2955
"1724",2022-03-01,"Federal Bureau of Prisons",310438,143840,133427,45753,13667,3618,2721,7235
"1725",2022-04-01,"Federal Bureau of Prisons",316389,145736,134688,47936,5950,1895,1260,2182
"1726",2022-05-01,"Federal Bureau of Prisons",321550,147197,135612,49607,5161,1461,924,1671
"1727",2022-06-01,"Federal Bureau of Prisons",325584,148590,136464,50460,4034,1393,852,853
"1728",2022-07-01,"Federal Bureau of Prisons",328217,149502,137142,51031,2633,912,678,571
"1729",2022-08-01,"Federal Bureau of Prisons",330715,150399,137672,51530,2498,897,530,499
"1730",2022-09-01,"Federal Bureau of Prisons",333359,151359,138476,51890,2644,960,804,360
"1731",2022-10-01,"Federal Bureau of Prisons",335497,152116,138953,52153,2138,757,477,263
"1732",2022-11-01,"Federal Bureau of Prisons",339297,152980,139545,52602,3800,864,592,449
"1733",2022-12-01,"Federal Bureau of Prisons",344106,154681,140869,53136,4809,1701,1324,534
"1734",2023-01-01,"Federal Bureau of Prisons",345493,155017,141174,53330,1387,336,305,194
"1735",2023-02-01,"Federal Bureau of Prisons",347119,155494,141492,53564,1626,477,318,234
"1736",2023-03-01,"Federal Bureau of Prisons",347123,155494,141492,53565,4,0,0,1
